text,intent
they would say i am a dependable friend and a capable colleague .,inform
hello ?,greeting
"hi , is heather there please ?",greeting
"sorry , i think you have the wrong number .",inform
is this 617-228-2289 ?,question
yes . who are you looking for again ?,question
heather johnson .,inform
"oh , i thought you said laura . sorry about that . this is the right number , but heather's not here right now .",inform
do you know where she went ?,question
she went to the store to buy some groceries . would you like to leave a message ?,question
"yes , would you please tell her eric martin called ?",directive
"hi eric , this is her roommate kathy . i met you a couple months ago at the christmas party .",greeting
"oh , yes . how are you ?",question
good . heather will be back in about 20 minutes . i'll tell her you called .,inform
ok . thanks .,gratitude
bye bye .,farewell
"waiter , a menu please !",directive
here you are .,commissive
thank you . could you tell me the specials today ?,gratitude
"the special today is fried chicken , and beef is good too .",commissive
"ok , let's think about it for a minute .",directive
"well , i'll be back in a minute .",commissive
you say he was around average hight .,inform
"yeah , that's right , around five nine five ten .",confirmation
weight ?,question
"i'm not sure.medium , i suppose.maybe a little on the heavy side .",inform
any karks on his face ?,question
"no , i don't think so .",inform
glasses ?,question
no .,inform
what about his hair ?,question
black or dark brown .,inform
long or short ? straight ? curly ?,question
"straight , i think , and about average length .",inform
"boy , this surely doesn't help us much.it could be anybody.how about his cloth ? what was he wearing .",question
"well , he had a jacked or a plage shirt . you know the kind of number jack wear .",inform
"ok , now we are getting some where.pants ?",question
"dark , maybe dark blue maybe black . i'm not sure .",inform
what kind of shoes ?,question
boots,inform
cow while boots .,inform
"no , hiking boots . brown ones .",inform
all right . that nearly done a little.now i want you to look some pictures .,directive
"hello , welcome to the international business counter , sir . what can we do for you today ?",greeting
hi . i need some help with these documents under l / c .,greeting
of course . is there a problem with them ?,question
"yes . my manager sent me in , there's a problem with the shipping time . it's been delayed quite significantly and my manager is unwilling to accept it .",inform
you will need to return the documents . that's no problem ; we can deal with that for you now .,directive
thank you . i need to get this done as soon as possible ; my manager is tearing his hair out !,gratitude
"hi , are you catherine ?",greeting
"yes , jason , right ? nice to meet you . welcome to taiwan .",inform
"thanks , good to meet you , too .",gratitude
"you had a long flight , you must be tired .",inform
"yes , and the food was horrible !",inform
"oh , sorry to hear that . but , don worry ! taiwan has plenty of great things to eat . first , lets get you to the hotel .",directive
great ! how will we be getting there ?,question
"my car is in the parking lot , lets go this way . let me help you with your bags .",inform
hello . i want to purchase an old music box .,greeting
we have a good variety . what decade would you like ?,question
i was hoping i could find something made in the ' 20s .,inform
there are six on this table .,inform
i hope at least one of them has dancing figures .,inform
many people like the dancing figures . two of our boxes have the figures .,inform
so hard to choose . i think i'll take this one .,directive
that one will bring you many hours of pleasure .,commissive
does a warranty come with this music box ?,question
"i'm sorry , but if it breaks down , you're on your own .",inform
i just thought i would ask .,inform
"when you buy a model t , you can't expect a warranty .",inform
i can ’ t find my purse . have you seen it ?,question
"no , i haven ’ t .",inform
i ’ ve looked everywhere for it . i must have left it somewhere . i hope i haven ’ t lost it .,inform
perhaps you left that at school .,inform
"no , i had it when i left school this afternoon .",inform
well . didn ’ t you go around to the smith after school ? you might have left it there .,question
"yes , i ’ d better give her a call now .",inform
but she can ’ t be home now . she might have gone to the library .,inform
perhaps i should call her later .,inform
i had a look yesterday . i found some exhibits are fine in quality and beautiful in design . the exhibition has successfully displayed to me what your corporation handles . i have gone over the catalogue and the pamphlets enclosed in your last letter . i have got some idea of your exports . i am interested in your silk blouses .,inform
our silks are known for their quality . they are one of our traditional exports . silk blouses are brightly colored and beautifully designed . they are greatly favored overseas and are always in great demand .,inform
some of them are of the latest style . now i have a feeling that we can do a lot of trade in this line . we wish to establish business relationship with you .,directive
your desire coincides with ours .,commissive
"concerning our financial position , credit standing and trade reputation , you may refer to our bank.or to our local chamber of commerce or inquiry agencies .",directive
"thank you for your information . as you know , our corporation is a state-operated one . we always trade with foreign countries on the basis of equality and mutual benefit . i have no doubt that it will bring about benefit between us .",gratitude
"that sounds interesting ! i'll send a fax . as soon as i receive the definite answer , i'll give you a special answer .",directive
we will make an offer as soon as possible . i hope a lot of business will be put through between us .,directive
so do i .,commissive
i hope everything will be smooth .,directive
that is what i want to say .,commissive
i will give you the lowest price in the future .,inform
thank you !,gratitude
sorry . the car breaks down and it needs to be repaired .,inform
knock on wood . but i have a very important date .,inform
my wife and i are thinking about taking our parents with us on a vacation . do you have any suggestion about where to go ?,question
the choice of destination is very important . it will too energetic for the old people if you make an excursion or go to climb mountains . but they'll be interested in going to the historical places of interest where they can have fun .,directive
sometimes what young people like is different from the old . maybe we can go visit first and then do some shopping .,directive
that's a good idea . that will allow both you and your parents to enjoy yourselves .,commissive
"what should we bring besides a change of clothes , money and some snacks ?",question
"it's some medicine the doctor recommends . if you leave it at home , you will find it difficult to face up when the old people suffered a seizure .",directive
"oh , yes ! i didn't think about that.thank you for reminding me . how many days should we spend on a vacation ?",gratitude
you'd better have all a light schedule . you can rest up for a few days if your parents find tired 。,directive
it seems that good planning for a family vacation is important to make sure everyone will be happy .,commissive
"yes , that's right . having an enjoyable time together is the goal .",inform
owl ! i've twisted my ankle . i slipped on that greasy patch over there . i don't think it's broken but it really hurts .,inform
sit down here - don't put any pressure on it . i'd better call the company doctor .,directive
can i have this shoe in the black please ?,directive
"of course , sir , i'll have a look in the back .",commissive
okay .,inform
i'm afraid i haven't got one in your size .,inform
"dad , you've been driving for three hours . why don't we have a switch ?",directive
there're a lot of chuckholes on this old highway . driving on it is experience-demanding .,commissive
trust me . i've been driving for two years .,directive
ok . you drive and do be careful .,commissive
i would like to know is it a direct flight to dubai ?,question
sorry . no . you need to transfer to a connect flight in the middle .,inform
too bad . i hate transferring during a flight . it is too complex .,directive
you have to do it . but it takes only about 30 minutes .,inform
really ? it used to cost a few hours .,question
it has become more time saving .,inform
ok . good . i want two side by side tickets in the economy cabinet . thank you .,gratitude
anything else ?,question
"yes , one last thing . how much holiday time do you give your employees every year ?",question
"our employees receive fifteen days of paid vacation every year . if you don ’ t use the full fifteen days , they carry over to the following year .",inform
how about sick days ?,question
you get five paid sick days .,inform
any other benefits ?,question
"yes , we have an excellent retirement plan and medical insurance as well .",inform
great . thanks so much for your time .,gratitude
"we ’ ll contact you soon , ted . thanks for coming in .",gratitude
what is your greatest strength ?,question
"i feel my greatest asset is perseverance , that is , the ability to stick to things to get them done .",inform
why do you say that ?,question
i feel a sense of accomplishment when i finish a job and it turned out just as i'd planned .,inform
do you do a lot of your shopping online ?,question
"not really . i like looking on the internet at what ’ s available , but i usually prefer to actually see and touch what i ’ m buying before i pay for it . sometimes , i ’ ll look at something in a shop , but later buy it online if it ’ s cheaper . you don ’ t like buying things online , do you ?",question
no . i ’ m a little worried about security . you never who ’ s trying to find out your codes and passwords . aren ’ t you worry about that ?,question
"not really . i know that it happens , but if you buy from reputable companies with secure websites , you should be ok . even though i use online shopping facilities , i don ’ t think it ’ s the best way to shop .",inform
i ’ m surprised to hear you say that . i thought you loved anything technological .,inform
"i do . i ’ m a big fan of using new technology , but i don ’ t want to sit in front of a computer screen all day . i think people need to get out and interact with other people .",inform
"so , how about coming to the department store with me ? i want to see if there are any new summer clothes on sale yet .",directive
sure . i ’ d love to join you . can we stop by the computer store ? i just want to see if they have something .,directive
sure . while you ’ re in the computer store . i will visit the book store opposite . i like to browse through their books if they have anything interesting .,commissive
ok . i ’ ve finished online . let ’ s go . i ’ ll just get some money and my credit card .,directive
thanks for reminding me . i had forgotten to get mine .,gratitude
"when we get paid for this assignment , you get us $ 2 , too , and i get us $ 3,000 .",directive
"hey , that's not fair . i did as much work as you .",greeting
"okay , okay , we'll split it 50/50 .",directive
"hey , michael . remember me ? i'm becky . we used to work at lemans together .",greeting
"oh , sure . how are you ? long time no see . how are things at lemans ?",question
it's about the same . i've been thinking of making a change myself . do you mind if i ask you a few things about your job at the university ?,directive
"no , not at all . go ahead .",commissive
"well , i was wondering what the salaries are like ? i mean ... are they much lower than the corporate world ?",question
"well , i can't speak for all universities , but my salary is a definitely lower than at lemans . i just don't think the salaries are comparable when you leave a major corporation .",inform
"yeah , that's what i thought . but , i've heard that the perks are better . i was wondering if that was really true .",confirmation
i'd have to say yes and no on that . i don't get a big end-of-the-year bonus like i did at lemans but i get to take classes for free if i want to . i've always wanted to get a graduate degree so i'm taking classes now to do that .,inform
"oh , that's great . it sounds like you're really happy with your move .",inform
"yeah , i guess i am . working at a university is really suits me .",confirmation
"hi , my name is tom .",greeting
"tom , the new sales representative ? nice to meet you ! i'm melinda .",inform
nice to meet you too.melinda .,inform
"now let me show you around . this is our reception area , and our conference room is right over there . over there is the sales department .",directive
"really ? this is a nice office , but it's quite small .",inform
yeah ... you can make photocopies and send faxes over there .,confirmation
it looks like you guys work hard .,inform
"i tell you what just between you and me , we just mess things up so that it looks like we work hard.just kidding . oh , your cubicle is over the . and this way . those are all private offices--the managers ' offices .",inform
hmm ... tell me more details about our jobs .,directive
sure thing .,commissive
shall we go to the library by subway ?,directive
"yes , it's far quicker and less complicated .",commissive
ok . there is no subway in my city .,inform
really ?,question
yes . does it operate night and day ?,question
"yes , and seven days a week .",inform
where do we pay the fare ?,question
"follow me , please .",directive
do i have to pay an additional fare to change trains ?,question
"no , you don't have to .",inform
"ok , i see .",inform
"please come in , steven .",directive
"all right , mr . green .",commissive
have a seat over there . how are things going out in the office ?,question
pretty well . everyone is working hard .,inform
"but , our business has been going down sharply the couple of months and we have to reduce some staff .",directive
you mean i'm among the people who have to go ?,question
i'm afraid so .,inform
did i do something wrong ?,question
"you're the sales manager , but our sales didn't go up .",inform
but you know i've been working very hard . and i have a family to support .,directive
"i feel sorry , but that's the decision of the directorate .",commissive
could you check my list to see whether i have forgotten anything ?,directive
no problem . but how ?,question
i will open the suitcase and you read through the list .,directive
ok . i am done . you have nothing on the list left behind . but i suggest you take sneakers with you .,directive
why ?,question
"it is necessary for you to walk on the street . otherwise , it will be not good to wear high heeled shoes .",inform
that makes sense . i will do it .,commissive
you do need to take some medicines with you . just in case .,directive
good idea .,commissive
i'll cook dinner for you .,inform
don't go to too much trouble .,directive
good morning . do you have a small house for the 18th and 19th of this month ?,question
let me see ... one or two bedrooms ?,question
one bedroom will be okay .,inform
"fine , sir . we can accommodate you .",inform
"you do allow pets , don't you ?",question
"no , sir . we don't allow dogs or cats .",inform
no problem . i don't have a dog or a cat .,inform
fine . see you on the 18th .,inform
"could you change this note for me , please ?",directive
yes . how would you like it ?,question
"eight tens , six ones and large silver for others .",inform
"ok , here you are .",commissive
thanks .,gratitude
it's ok .,inform
this is the route i thought we could take on our hike on saturday afternoon .,inform
how long is it altogether ?,question
it ’ s about six or seven miles . that ’ s about the kilometers .,inform
"that sounds ok . so , we start here at the car park and walk along the path to the waterfall .",directive
right . then we turn left and walk up this small hill . the view from the top of the hill is worth the climb . we can eat a snack there .,directive
then we will follow this path down the hill to the old church .,directive
"we can spend a few minutes looking around the church . then , we turn right and walk along this path .",directive
this path leads to the cave . can we look inside the cave ?,directive
"yes , we can , but it isn ’ t very interesting .",commissive
then we turn south and come back to the car park along this path .,inform
that ’ s right .,inform
how long do you think it will take us to complete the walk ?,question
"i think it will take about four hours , including breaks .",inform
"that ’ s fine . are there signposts along the way , in case we get lost ?",question
"yes , there are . they tell use which way to go and how far we have to walk .",inform
"hi , jack ! how are you doing ?",greeting
just so-so.you ' re doing all right ?,question
same old thing.what about a drink ?,directive
no thanks .,gratitude
good day . how can we assist you ?,question
i need to get a letter of credit . is this the right window ?,directive
it certainly is . do you have your contract and import license ?,directive
"yes , right here in my brief case . just a moment , please .",commissive
thanks . what you need to do now is deposit 100 % of the guaranteed funds of your contract into your account with us .,gratitude
that's done . there is more than enough to cover the contract amount in our account .,commissive
"that's great . we will have to charge you 250 rib for that service , though . could you please fill in this ? thanks .",gratitude
when will i get a raise ?,question
in three months or so ?,inform
you said the same thing three months ago .,inform
"did i ? well . anyway , you'll get your raise when the economy starts picking up .",inform
you mean i won't get a raise until recession ends ?,question
yes .,inform
i got the message . i am quitting .,inform
how do you do ? my name is beef hart .,inform
how do you do ? my name is john white .,inform
happy to see you .,inform
the pleasure is all mine .,inform
"hi , xavier . i'd like to go over the list of jobs for next week's maintenance shut .",greeting
sure . we've got a lot to do in a short time . we're planning to shut the line at midday on wednesday and start up again at 6 pm the following day . we might need to extend the shut by about six hours .,directive
our production people won't be happy about that . we've got a full order book at the moment . is there any way you could speed things up ?,directive
not really . we need to dismantle the conveyor belt and replace the rollers .,commissive
"julia , what time is it ?",question
eight o'clock . it's time for you to get up and have breakfast .,inform
"oh , my god ! i'm going to be late ! i have no time to have breakfast now . ( hurry on his clothes . )",inform
"you won't go to work today , steven , it's sunday . come and have breakfast now .",directive
"oh , i have a poor memory now . i haven't had enough sleep lately . i had a bad dream just now .",commissive
"you have been too tired recently , darling . that's why i didn't wake you up this morning . after breakfast , you can go to sleep again .",directive
yes . i really need to have a good rest .,commissive
"hello , i hope to get a room for the night .",greeting
do you have a reservation ?,question
"sorry , i don't .",inform
let me see if i can fit you in . what kind of room do you want ?,question
i only need a single room .,inform
smoking or non-smoking ?,question
smoking if possible .,inform
"you are in luck , we have one free .",commissive
i am very grateful . how much will it be ?,question
that will be 600 rib . could i have your credit card please ?,directive
oh dear . i don't have it with me . do you take debit cards or should i pay with cash ?,directive
a debit card will be fine .,commissive
i've just got bean's new brand image . let's make a t-shirt line with these pics .,directive
are you nuts ? it's the president of the united states in lingerie !,inform
"exactly ! with the war in iraq , they'll sell like crazy around the world .",confirmation
what's next ? tony blair in high heels ?,question
"sure . i'd rather show bean in a garter belt , but all in good time .",inform
inspiration can come in the strangest ways ...,inform
do you have a room available for this weekend ?,question
"yes , we have several rooms available . would you like two twin beds or one queen size bed ?",directive
"i'd like two twin beds , please .",commissive
the check in time is 2 p . m . if you get here before that time the room won't be ready .,directive
that's fine . do you have any specials for your guests ?,question
we offer a complementary breakfast buffet and free parking .,inform
good . let me give you my credit card number to reserve a room .,directive
thank you . your confirmation number is 611273 .,gratitude
would you mind telling me if this is the right way to the police station ?,directive
i ’ m afraid you ’ re going in the opposite direction .,commissive
should i take a bus ?,question
i think a cab is better .,inform
"happy mother ’ s day , mom !",inform
thanks ! these are beautiful . you shouldn ’ t have !,gratitude
of course i should have ! you certainly deserve them ! you put up with all of us .,inform
i forgot what i put up with in that case . i do deserve these flowers .,inform
what did you do at that company ?,question
"i helped my boss organize some grand ceremonies and maintained close relations with newspapers , magazines , the radio and the tv .",inform
"if a consumer complains about the quality of your products , what will you do ?",question
"if i am not in the service center , i will assist others in resolving the consumer complaints . and pass the criticism on to the relevant department .",inform
please pull your table down . it's lunch hour .,directive
all right .,commissive
"what would you like , sir ?",question
what would you suggest ?,question
you may choose from the fish and beef .,inform
i'd like the beef .,directive
here you are . would you like a cup of tea or coffee ?,question
"no , i'd rather have a glass of juice , please . what kinds do you have ?",question
"we have a selection of orange , apple , grape and lemonade .",inform
"i'll have a glass of lemonade . more ice , please .",directive
all right . will there be anything else ?,question
could you give me more paper napkins ?,directive
sure . here you are .,inform
thanks .,gratitude
you're welcome . enjoy your meal . press the call button if you need any more help .,inform
"tell me a little bit about yourself , please .",directive
my name is steven and i live in beijing . i was born in 1980 . i have graduated from peking university . i majored in business administration .,inform
what kind of jobs have you had ?,question
i have been a production manager .,inform
would you like to tell me something about your outstanding achievements ?,question
"i introduced an advanced product line , which increased the output and lessened the cost .",inform
"what special skills do you have , can you tell me ?",question
"i have experience in computer operation , proficiency in microsoft word and microsoft excel .",inform
i know in your resume that you have worked in your present company for 3 years . can you tell me why you want to leave your present job and join us ?,question
"because the job i am doing in my present company is of no challenge , but i like challenge . your firm is a young organization with many innovative ideas . it has been very successful in expanding market since its establishment 10 years ago . working for you would be exactly the sort of challenge i am looking for .",inform
"well , i think our interview is complete then . we will give you a call in ten days or so .",directive
"thank you , mr . smith .",gratitude
"hello . i have a room booked for tonight , the 15th .",greeting
"alright and what is your name , please ?",question
it's marcia gleason .,inform
"ah , yes , here you are ms . gleason . you reserved a single , right ?",question
"yes , a single , thanks .",gratitude
do you mind being next to the elevator ?,question
"actually , i'd prefer not to be .",directive
come on in.let me show you the house.isn ' t it something ?,question
"spacious , bright and clean.and the walls were newly painted .",inform
have you ever seen such a nice house ?,question
not really .,inform
this is the kitchen.every - thing's new .,inform
it's great !,inform
"good morning . vane theater , at your service .",inform
hello . i'm thinking about watching a chinese traditional opera with a foreign girl . what's on this weekend ?,greeting
"well , there will be charity performance on saturday night . and also , there will be a solo concert by an opera star on sunday night .",inform
it's a good thing that i have choices here . can you tell me about the one on saturday ?,directive
sure . it's to raise money for the homeless .,commissive
what about the performance itself ?,question
"oh , it's a reserved opera named ' the monkey creates havoc in heaven ' .",inform
"wow , a story about the clever monkey king . it's a classic and children's favorite .",inform
it surely is . and the cast is really the best .,inform
wonderful ! how much is the ticket ?,question
"the price varies according to the seats . 300 for the front , 200 for the middle , and 50 for the back . which kind would you like ?",question
"two for the front . one last thing , are there any english subtitles for the show ?",question
"yes , we have subtitles both in chinese and english on the big-screen just beside the stage .",inform
terrific . may i stop by to get that two tickets tomorrow afternoon ?,directive
"sure . and our theater is located on liberty avenue , just opposite the biggest guitar store . can i have your name ?",directive
b . s-h-i-r-l-e-y .,commissive
got it . thanks for calling . bye .,gratitude
"good morning , miss monica . nice to meet you again !",inform
"good morning , mr . thomas , it is nice to see you too .",inform
"after the internal discussion , we have all agreed that you are the most suitable person for this position among all the candidates . so , today let ’ s talk about your expected salary and social benefits . what is your expected salary ?",question
"i ’ ve worked in the field for more than 4 years . depend on my work qualifications and experience , i would like to have 5000 yuan to start .",directive
the basic salary for this position in our company would be 4800 yuan to start with increases giving according to your performance .,directive
it is a bit lower than i expected . but i can accept that . what are the working hours ?,directive
"40 hours a week , monday to friday , 9 am to 5 pm with one hour lunch break every day ..",inform
"do i have to work on weekend ? if so , how do you pay for the overtime ?",question
"we do expect overtime work when it is necessary , but we pay twice of the work hour for working on weekends and three times for working on national holidays like spring festival and the mid-autumn day .",inform
is there probation ?,question
"no probation is involved . if you feel good , you can start next week .",directive
good afternoon . it's a pleasure to see you again ! what can we do for you today ?,question
"i've come in to give you the documents under the l / c we opened , the new one . this lot are from singapore , a new customer .",inform
have you had a chance to go through them yet ?,question
"yes , with a fine toothed comb , as usual . everything seems fine , except for one thing . the description of the items we are purchasing is a little different from what we expected .",inform
is it a big difference ?,question
"not really , perhaps just a translation problem , that's all . anyway , we've agreed to accept it .",inform
"can i give you a lift home , mrs word ?",directive
"that is very kind of you , mr lee . thank you .",gratitude
"could you hold my umbrella when i get my keys out , please ?",directive
"of course . it ’ s a terrible night , isn ’ t it ?",question
"dreadful . there , the door is open now .",inform
thank you .,gratitude
roger ? would it be possible to meet with you to discuss my department ’ s budget ?,directive
"of course , debbie . let me look at my schedule , - - i have some free time on the 12th . that ’ s this thursday at 9:00 a . m .",directive
all right . that ’ ll be fine . can you put together a rough idea of the kind of money i ’ ll have available for the next year ?,commissive
certainly . i ’ ve already worked out a general budget for all the departments .,inform
"john , it ’ s time to get up .",directive
it can ’ t be time to get up yet .,commissive
it is . hurry up ! you ’ ll be late for school .,directive
what ’ s the time ?,question
it ’ s nearly half past seven .,inform
my watch says ten past .,inform
it ’ s slow . hurry up ! the bus goes at twenty to eight .,directive
are you sure half past seven ?,question
positive . i ’ ll put the radio on .,inform
( and here is the seven o ’ clock news ) it ’ s only seven o ’ clock . your watch is fast .,inform
"no , it isn ’ t . it ’ s stopped . i forgot to wind it up last night .",inform
i could have stayed in bed for another half hour .,inform
"are you ready to order now , sir ?",question
"yes , let me have this roast beef special .",directive
"you have a choice of vegetables , green peas , lima beans or spinach .",commissive
i will have the green peas and make sure the beef is well done .,directive
"yes , sir . what would you want to drink , coffee , tea or milk ?",directive
"a cup of coffee , please , with cream and sugar .",commissive
"the cream and sugar are on the table , sir .",inform
"oh , yes .",inform
would you like to order some dessert ?,question
what comes with the special ?,question
"ice cream , fresh fruit or chocolate cake .",inform
i think i will have a dish of vanilla ice cream .,directive
"yes , sir .",commissive
"waiter , may i have my check , please ?",directive
"here you are , sir . pay the cashier at the door .",commissive
"excuse me , driver , you have kept us waiting for 15 minutes . can't we start the tour right now ?",directive
"i am sorry , sir , there are still 5 minutes remaining ... ok , it's time . we will take a roll call before starting the fantasy sightseeing .",commissive
finally . how long does the tour last ?,question
for about 3 hours . enjoy your trip .,inform
"you know iden , i don ’ t know much about you . where were you born ?",question
"i was born in london , but i spent most of my childhood in hongkong .",inform
what was your childhood like ?,question
"i had a pretty strict up-bring , and my parents and i were always fighting about it .",inform
do you get along with your parents now ?,question
"oh , sure . once they reached middle age , they became a lot less uptight .",inform
where did you go to university ?,question
"my parents wanted me to stay in hongkong , but i decided to go back to england , i graduated from oxford university with a degree in english literature .",inform
what ’ s your current occupation ?,question
i ’ m a freelance writer . i write magazine articles and fiction books,inform
did you always know you wanted to be a writer ?,question
"no , i didn ’ t . i was an english teacher for about five years , but by the time i was thirty , i decided i want a fresh challenge .",inform
how did you start writing ?,question
"i started writing margin articles for fun , and eventually was asked to write a book , so i was pretty lucky .",inform
are you writing a book now ?,question
"yes , it ’ s about a group of friends living in a foreign country , and all the strange experiences they have",inform
sounds interesting .,inform
"good evening , sir . are you mr jim stewart from the states ?",question
"ah , yes , that's right .",inform
"glad to meet you , mr stewart . i'm the guide from pacific tour agency . my name is zhang hua .",inform
"hello , i was just looking for the guide .",greeting
"i'm always at your service , sir . by the way , did you have a pleasant trip ?",question
not bad . but i've made too many flights these days . i could hardly remember how many take-offs and landings i've been through these three days . i think we all feel a bit tired .,inform
"well , shall we go to the hotel right now ? i've already made a reservation for you .",directive
wonderful . i'm eager to take a sauna as soon as possible .,commissive
"so we must get you to the hotel as soon as possible . i hope to see you refreshed and revitalized tomorrow morning , as we are going to visit the great wall .",directive
"i am sure we will . actually , we are looking forward to seeing the great wonder .",commissive
"come this way , please . the coach is waiting outside .",directive
"fine , let's go .",commissive
"julia , burglaries in our town have been on the wing .",inform
why do you say that ?,question
i heard that a robbery happened in our town several days ago . the robbers ripped off a car in broad daylight .,inform
"thank god , we haven't encountered a burglar . i hope that our house is secure against burglary .",inform
i am worrying about it too . i want to install a security door .,inform
is the security door useful ?,question
"yes , i think so . the security door is so firm that nobody can break in .",inform
i totally agree with you . in this way i won't be afraid of the burglar if you are away .,inform
"ok , i will do it right now .",inform
ahahah ! what is that thing on your couch ! it just moved !,question
did you think it wasn't real ? that's my pet lizard .,question
you have a pet lizard ? somehow i never would have imagined that .,inform
his name is grunt . come closer and i'll properly introduce you .,directive
does it bite or scratch ?,question
"no , he's perfectly harmless . and he's not afraid of strangers either . here , hold him .",inform
wow . he's heavy ! and his skin feels really cool .,inform
stick around and you'll get to know him better . he has a very unusual personality .,inform
you are going to work as my office secretary from next monday . right now i want to show you the rules of our company .,directive
"thank you for your instruction . i really need to know the rules before i play the game , so i can know more about our company .",gratitude
the working hours are from 9:00 to 11:30 in the morning and from 1:30 to 5:30 in the afternoon . make sure never to be late or absent . every time you should use the employee card to show you are present whenever you come into the company .,inform
set your heart at rest . i keep this in my mind .,inform
"in my opinion , a secretary must be familiar with office routine and try to do some things by you . this is the filing cabinet and any document or file you may need . and you should file these documents in alphabetical order .",directive
"hi , do you know a place that sells cheap cashmere sweaters ?",greeting
an outlet carries cheap cashmere sweaters .,directive
that's a good idea !,commissive
i've always had good luck at outlets .,inform
thank you for the suggestion .,gratitude
i hope you find a nice sweater .,inform
what're you going to wear today ?,question
i like the new shirt .,inform
you'd better tuck in your shirt .,directive
"oh , i prefer it loose",commissive
are you a good driver ?,question
"yes , i'm rather good at driving .",inform
i need you to teach me how to drive .,directive
"yes , but do you have your learner's permit ?",question
"yes , i have it .",inform
have you ever driven a car before ?,question
"i drove a car before , but only once .",inform
are you aware of all the controls in the car ?,question
i already know all of them .,inform
when would you like me to start teaching you ?,question
when do you have time ?,question
"call me tomorrow , and we'll get started .",directive
how far do we have to go ?,question
about 50 miles .,inform
"the traffic is not very heavy on this high way , is it ? so i ’ m sure we ’ ll make it .",question
"no , but we ’ ve got a hurry . it will be the rush hour soon .",inform
don ’ t worry . there ’ s plenty of time yet .,directive
"but it ’ s friday today . this road is always jam packed during the weekend , isn ’ t it ?",question
right .,inform
i need some flowers for my wife because it is her birthday .,directive
we have some fresh red roses .,commissive
how much are the roses ?,question
twenty dollars per dozen .,inform
that sounds like a good deal .,inform
"yes , that is today's sale price .",inform
i'll take a dozen .,directive
is there anything else you'd like to get ?,question
"no , the roses will be fine .",inform
i'm sure your wife will love them .,commissive
could you do me a favour ? please give me some confidential information .,directive
"don ’ t put me on the spot . you know , i can ’ t do that .",commissive
"well , what's the matter with you ?",question
i've got a sore throat and my chest hurts .,inform
have you got a headache ?,question
"yes , i ache all over .",inform
are you coughing much ?,question
a little bit .,inform
"now , let me listen to your chest . ah , you have a temperature . breathe deeply . that's right . well , don't worry , it's only a throat infection . there's nothing wrong with your lungs . and how is your appetite ?",directive
it's gone completely .,commissive
"show me your tongue , please . all right , stay in bed and keep yourself warm . i'll prescribe some pills for you to take .",directive
is that all doctor ?,question
"yes . you'll be better in a few days , i'm sure .",inform
"thank you , doctor . goodbye .",gratitude
goodbye .,farewell
may i help you ?,question
can you recommend some popular tour ?,directive
how long is your journey ?,question
two weeks and i would like to go abroad .,inform
the popular tour of the season is a 14 - days ' sightseeing to venice . are you interested in that city ?,directive
"yes , of course . i will book the tour .",commissive
"good morning . what can i do for you , sir ?",question
good morning . i'd like to have a haircut .,directive
very well . please sit down here . do you want me to cut your hair very close ?,question
"please cut the sides shorter , but not so much at the back .",directive
"it's such a hot season , isn't it ? may i suggest thinning out the top ?",directive
that's a good idea . but leave the front as it is now .,commissive
( several minutes later ) now it's done . is it satisfactory ?,question
"very good , thanks .",gratitude
"anything else i can do for you , sir ?",question
"no , thanks .",gratitude
i'd like to book a ticket to shanghai .,directive
when would you like to fly ?,question
as soon as possible . do you have a flight tomorrow ?,question
"i will check , please hold on . sorry to say that flight is all booked up . can i book you for the 3rd of september ?",directive
that will be ok .,commissive
how many people are there in your party ?,question
just me this time .,inform
what class will you fly ? first class ? business class ? or economy class ?,question
economy class will be fine .,inform
round trip or one way trip ?,question
i would like to book a one way trip ticket .,inform
"how will you pay , cash or charge ?",question
i would like to pay by check .,inform
"i am sorry , we do not accept checks .",commissive
i'll pay by charge card then .,inform
great . what name shall i put the reservation under ?,question
lucy green .,inform
"you are booked , ms . green .",inform
thanks a lot .,gratitude
it's a pleasure .,inform
"my , it looks too queer !",inform
"yes , it is a queer drug , a tonic only available in china . many ancient chinese medicine journals have recorded that it can cure such ailments as night sweat , pain at loins and knees and anaemia . it has no side effect .",directive
great ! will you please tell me how to take it ?,directive
"yes , madam . fill 3 or 5 pieces of cordyceps into a cleaned and chopped open duck's head and cook with the whole duck . or stew cordyceps with chicken .",directive
that sounds very interesting !,commissive
please don't eat turnip and garlic when taking this medicine .,directive
thank you very much .,gratitude
i'm looking for a necklace for my girl friend as a birthday present .,inform
you've come to the right store . we've got a beautiful and wide selection of necklaces for you to choose from .,inform
i like that one over there . can you show it to me ?,directive
do you mean the exquisite golden necklace ?,question
exactly . how much do you want for it ?,confirmation
it costs only two thousand yuan .,inform
is it made of pure gold ?,question
"yes , it is , and the lustre will never fade out .",inform
i'll take it . please wrap it up for me and give me the receipt .,directive
thank you very much for your dinner .,gratitude
thank you for your coming .,gratitude
my wife is expecting me at home . i must be off now.so long !,directive
so long !,commissive
good afternoon .,inform
hello . this is jones . i'd like to speak to mr . chen .,greeting
speaking .,inform
i'd like to discuss the new order with you . would you like to have lunch together at garden hotel next tuesday ?,directive
let me check my diary . er . i'm afraid i can't make tuesday . i've got to go to beijing for a conference . i'll come back on thursday .,commissive
that's a pity . does friday suit you ?,directive
"yeah , that would be fine . what time ?",confirmation
is 12 o'clock convenient for you ?,directive
