text,intent
"i have lost my card, what am i supposed to do",complaint
where do i report that my card was lost,complaint
who do i speak with about my card that was lost,complaint
please help me report my lost card,complaint
set up a report for a lost card,complaint
can you report a lost card for me,complaint
i lost my card and need to report it,complaint
what is the process for reporting my card as lost,complaint
someone used my chase card without my authorization,complaint
can you tell me how to report a card lost,complaint
please tell me how to go about reporting a lost card,complaint
search steps for how to report a card lost,complaint
i need to to know how to report a lost card,complaint
my bank of america visa platinum was swiped from my belongings,complaint
who do i call to report my card as lost,complaint
what should i do if i need to report my card lost,complaint
my capital one visa was taken without permission,complaint
i need to report that someone ran off with my td bank card earlier,complaint
what steps do i need to take to report a card lost,complaint
i would like to report my american express card stolen,complaint
how do i report that i lost my card,complaint
how do i report that i actually lost my card,complaint
how do i report that i lost the card,complaint
how do i report my very lost card,complaint
how do i report the card as lost,complaint
"lost report card, need new one",complaint
my report card was stolen,complaint
my report card was lost help!,complaint
i need to call my dad,directive
i need to call my friend,directive
i need to call my coworker,directive
i need to call my mom,directive
i need to call my boss,directive
i need you to call the phone company for me,directive
make a call for me to the vet,directive
dial up dominos pizza,directive
call my doctor,directive
get mom on the phone,directive
please make a call to stefan larson,directive
use phone to call alexa,directive
"computer, call alexa",directive
"computer, place a call to alexa",directive
can you call alexa,directive
call alexa at home,directive
i would like to make a call to sal,directive
i would like to make a phone call,directive
can i make a phone call,directive
i need to make a call,directive
i need you to phone sal,directive
i need to call sal,directive
i have to make a phone call,directive
i have to use the phone to make a call,directive
could you call sal,directive
call sal,directive
x needs to be called by me,directive
call to mom,directive
call mom,directive
dial her up,directive
i want to set an alarm,directive
set an alarm for 6 am tomorrow,directive
set an alarm for 8 tomorrow,directive
please set an alarm,directive
i'd love to set an alarm,directive
i would like to have an alarm set for me,directive
i want an alarm set,directive
i need to set an alarm,directive
set an alarm for ten tomorrow,directive
set an alarm for 11 tomorrow,directive
i want an alarm for 6 am,directive
set an alarm for me,directive
i wanna have an alarm,directive
i need an alarm set now,directive
set an alarm for 9 tomorrow,directive
don't forget to set an alarm for noon,directive
can you set the alarm for noon,directive
i need to up by noon,directive
can you wake me up at noon,directive
set alarm for noon,directive
wake me up with an alarm at 6am,directive
help me wake up with an alarm at 5:30am,directive
set an alarm to wake me up at 5:30am,directive
set an alarm for 5am,directive
please set the alarm,directive
please make sure the alarm is set,directive
could you set the alarm,directive
set the alarm now,directive
can you set an alarm,directive
i need an alarm,directive
what's on my todo list,directive
let me hear my todo list,directive
"did i add ""cleaning the foyer"" to my todo list yet",directive
did i put grocery shopping on my todo list,directive
give me my todo list,directive
what things are on my todo list,directive
have i told you to add washing dishes to my todo list,directive
is laundry on my todo list,directive
read my todo list,directive
list my todo list items,directive
"is ""cleaning the bathroom"" an item on my todo list",directive
tell me what's on my todo list,directive
read my to-do list items,directive
check on my to-do list items,directive
check what is on my to-do list,directive
what items are on my list of to-dos,directive
what is on my to-do list,directive
what kind of things do i have to do today,directive
what's on my todo list for today,directive
please tell me my todo list,directive
is my todo list possible today,directive
i really want to know my todo list again thanks,directive
is it possible to read my to-do list again,directive
tell me my to-do list,directive
what is my to-do list like today,directive
list my to-do list,directive
give me my to-do list,directive
what must i do today,directive
is make a hair appointment on my todo list right now,directive
can you see if paying garbage bill is on my todo list for this week,directive
what site can i get my w2,inform
where do we get our w2 forms,inform
where can i get my w2,inform
where can i get my w2 from,inform
i would like to know where i can find my w2 for tax reasons,inform
what steps do i need to take to obtain my w2 for taxes,inform
what do i do if i need my w2 for my my taxes,inform
how can i get get a copy of my w2 for tax purposes,inform
can you tell me the process for obtaining a copy of my w2 for my taxes,inform
where do i go to get that work tax form thing,inform
what do i need to do to get that tax form thing from my job,inform
how do i get that tax form from my employer,inform
where can i find that tax form my employer gives me,inform
how do i get the form to file my taxes from my employer,inform
where do i look to get a w2,inform
i need a w2 form from,inform
can you trll me where to get my w2,inform
i want to get the w-2 form,inform
i wanna know where to find a w2,inform
i wanna know where to get my w2,inform
tell me where to a w2 form,inform
i must know where to get my w2,inform
i wanna get my w-2 form,inform
"i need a w2, so where is it",inform
where can i find a w2,inform
i must get the w-2 form,inform
help me get w-2 form,inform
i wanna know where the w2 is,inform
help me get my w-2 form,inform
can't find w-2,inform
when is my electric bill due by,inform
when is my car insurance bill due,inform
how long until my water bill is due,inform
what's the latest i can pay my cellular bill,inform
what's the due date for my netflix subscription,inform
tell me where i can find my exterminator bill's due date,inform
how do i locate the due date for my bug bill,inform
where can i see the due date for auto loan bill,inform
when is my cell phone due,inform
i need to know where my due date is for my lawn bill,inform
where can i find when my car payment bill is due,inform
what's the ultimate day for me to pay the internet bill,inform
tell me the last day i can pay my gas bill,inform
what's the due date for my comcast bill,inform
i need to know when my water bill is due,inform
please tell me how to find out when my rent is due,inform
i need to know when my electricity bill is due,inform
can you tell me when my cable bill is due,inform
i need to find out how to check the due date for the water bill,inform
when does the current billing cycle end,inform
is the bill due today,inform
is the bill due,inform
when do i have to pay my internet,inform
i want to know when the deadline is to pay my car loan,inform
tell me when my water bill is due,inform
what day of the month do i have to pay my mortgage,inform
when is my electricity due date,inform
i need to know the next billing date of my american express card,inform
when does my gas bill need paid by,inform
when is next month's cable bill due,inform
number of calories in coke,inform
what kind of calories do chicken tenders have,inform
calorie content of dr pepper,inform
what's the calorie content of chicken nuggets,inform
how many calories are in hamburgers,inform
what is the calorie count for this milkshake,inform
how many calories does an orange have,inform
what is the total number of calories in this pizza,inform
how many calories are in a burger,inform
rolls have how many calories,inform
what is the calorie content in bananas,inform
what is the calorie content in peanut butter,inform
what is the calorie content in french fries,inform
what is the calorie content in potatoes,inform
what is the calorie content in spaghetti,inform
i need to know the calorie content of spaghetti,inform
how many calories are in a sandwich,inform
what number of calories are in a pizza,inform
what is the number of calories in a steak,inform
how many calories are in a cheeseburger,inform
can you check the amount of calories in a chicken sandwich,inform
what is the calorie count of a burrito,inform
"calorie check, cheese burger",inform
how many calories are in a taco,inform
can you see how many calories are in cream of mushroom soup,inform
the intake of calories it it bad,inform
how much is alorie intake,inform
hoq many calories does pasta have,inform
how many calories can i expect to be in fries,inform
what's the calorie content of french fries,inform
tell me how to go about reporting a damaged card,complaint
my card is damaged,complaint
i want to report a damaged card,complaint
where should i report a damaged card,complaint
can you find out how to report a damaged card,complaint
my card has become too frayed and torn to use,complaint
what do i do about a card that's too messed up to be properly scanned,complaint
my card became damaged when i dropped it in the parking lot and it got ran over,complaint
i have a damaged card that needs replaced because my son dropped it in a blender,complaint
i sat on my credit card and broke it in half and need it replaced,complaint
my credit card got torn and i need a new one,complaint
what do i do with a damaged credit card,complaint
how do i replace a damaged card,complaint
i have a card that needs replaced because my wine dumped wine on it,complaint
i spilled wine on my credit card and now its all mushy and needs to be replaced,complaint
my dog swallowed my credit card and i need a new one,complaint
i want to report a damaged card that my cat shredded with its claws,complaint
i need to replace a card that my daughter spilled juice on,complaint
i'm unable to use my card because it's been ruined,complaint
i can't use my card because it’s damaged badly,complaint
i cannot use my card cuz it's damaged,complaint
i can't use my card because it’s messed up,complaint
i can't use my card because it’s broken,complaint
i can't use my card because i damaged it,complaint
who should i talk to about the fact that i inadvertently split my card almost in half,complaint
i accidentally deactivated the magnetic stripe on my visa debit card and i need to report it,complaint
can i talk to someone to let them know my card was damaged from being melted on a radiator,complaint
i would like to report a damaged card that was burnt,complaint
i would like to report my card damaged since i accidentally spilled gorilla glue all over it and the numbers are now obscured,complaint
my visa has been damaged,complaint
does applebees have good reviews,question
are the reviews ned get's good,question
is the review ned's have good,question
are ned's reviews good,question
are the reviews for ned's good,question
how are the reviews for tacos at the buffet,question
do they serve good tacos at the buffet,question
"my favorite, beef tacos at the buffet",question
they sold out of tacos at the buffet,question
"yum, pulled pork tacos at the buffet",question
what do people think of the new burger at mcdonalds,question
how are the reviews for the supreme pizza at papa john's,question
what are people saying about chick-fil-a's chicken nuggets,question
show me the reviews for the new jalapeno fries at taco bell,question
give me some feedback about the pasta at piada please,question
how is gramercy tavern rated,question
how many stars does babbo have,question
does cielo have good reviews,question
do people say per se is any good or not,question
what do food critics say about gramercy tavern,question
what are the reviews like for l'auberge aubergine,question
how many stars does brasserie les halles have,question
what rating do the critics give the french laundry,question
does acero have good or bad ratings,question
has the french laundry gotten good reviews lately,question
what kind of reviews does the olive garden have,question
what's the average review for olive garden,question
oliver garden reviews,question
does olive garden have good customer reviews,question
does olive garden have good reviews,question
i need my routing number for my checking account at bb&t bank,inform
what is my routing number to my checking account at bb&t bankj,inform
"tell me my routing number at my bank, community trust",inform
what is the routing number of my checking account at first national bankj,inform
"give me the routing number of my checking account at my main bank, first commerce",inform
what is my bank routing number,inform
what's my routing number,inform
what's wells fargo's routing number,inform
tell me my routing number,inform
where can i find my routing number,inform
where's the routing number for wells fargo,inform
where can i find wells fargo's routing number,inform
where is wells fargo's routing number listed,inform
where should i go to find the routing number for well's fargo,inform
is my routing number on my account page,inform
what is the bank's routing number,inform
i want to know what my routing number is,inform
i need a routing number,inform
does pnc have a routing number,inform
can you tell me the routing number to pnc,inform
can you please read me the routing number to pnc,inform
where can i find routing number for pnc,inform
what is the routing number for pnc,inform
i need x's routing number,inform
where would century bank have their routing number listed,inform
where do i go if i am seeking the routing number of dallas capital,inform
what is the location that td bank has their routing number listed,inform
where would the routing number for first utah be located,inform
tell me what my savings account routing number is,inform
what is chase bank's routing number,inform
please book a meeting room for thusday at 4:00,directive
would you please schedule a meeting room for 4:00 on thursday,directive
could you schedule a meeting room for 4:00 on thursday,directive
will you schedule a conference room for thursday at 4:00,directive
can you reserve a meeting space for 4:00 on thursday,directive
i need to know how to schedule a meeting,directive
please help me figure out how to set up a meeting,directive
i need assistance scheduling a meeting,directive
walk me through the process of scheduling a meeting,directive
help me set up a meeting please,directive
"i need a meeting room between 3-7, are any available",directive
can you tell me if there are meeting rooms available between 1 and 4,directive
are meeting rooms free between 8-3,directive
do you know if meeting rooms are open to use 1-2,directive
can you check if meeting rooms are available between 4 and 5,directive
meeting rooms open between one and three pm,directive
check meeting room availability between one and three pm,directive
what meeting rooms are available for meeting 5pm friday,directive
"reserve a meeting room for friday, 5pm",directive
one and three pm are there meeting rooms open,directive
friday 5pm schedule a room for meeting,directive
open meeting rooms from one to three pm,directive
can you reserve a room for a friday meeting at 5pm,directive
reserve a meeting room for 5pm on friday,directive
check meeting rooms available between one and three pm,directive
"i need to schedule meeting room for monday at 2:30 pm, please",directive
i would like you to reserve a conference room for noon tomorrow,directive
please reserve a meeting room for 1:00 pm on tuesday,directive
"go ahead and hold a conference room for friday at 11 am, please",directive
can you book a meeting room for friday at 9:00 am,directive
which gas would be best,inform
what type of gas should i use,inform
which type of gas should i get,inform
can you tell me what gas this car takes,inform
can you tell me this vehicles gas type,inform
what fuel should i use for this car,inform
what kind of gas should i use for this car,inform
i need to know the gas type for this vehicle,inform
for this car what kind of fuel does it take,inform
i need to know the type of gas for this car,inform
i want to know what kind of gas this car uses,inform
what gas does this car use,inform
what fuel do i put in this car,inform
what type of gas goes into the car,inform
what type of fuel does this car utilize,inform
what type of gas do i put in this new car,inform
what type of gas do i use in this car,inform
is there a certain kind of fuel needed,inform
what gas goes in the vehicle,inform
what raiting of gas is called for,inform
what kind of gas goes in,inform
can you tell me what kind of gas your car uses,inform
what kind of gas does your car use,inform
the car you are driving uses what kind of gas,inform
what kind of gas can i put into this car,inform
which gas type goes into this car,inform
which type of gas does this car take,inform
i need gas what type do i need for this car,inform
what types of gas can i get for this car,inform
which type of gas does my car use,inform
when would you change my tires,inform
when is the next time i should get my tires changed,inform
how soon should i get my tires changed,inform
how often should i get my tires changed,inform
do you know when i should get my tires changed next,inform
when should my tires be changed,inform
i need to know when i should change my tires,inform
how soon till i need to change my tires,inform
can you tell me when my tires have to be changed,inform
am i almost due for a tire change,inform
when is my car due for an tire change,inform
how do i know when to get the tires changed on my car,inform
how often should my tires be changed,inform
how often should i change the tires on my car,inform
i replaced tires last june when should i do it again,inform
on feb 3rd i changed my tires are they still good,inform
my tires are 29 months old should u change them,inform
when do my tires need changing after i replaced them last week,inform
in september i changed my tires are they in need of changing,inform
how do i know if it is time to replace my tires,inform
how long does the average set of tire last before needing replacement,inform
how long are my tires expected to last before needing to be replaced,inform
how many miles are my tires rated for,inform
what is the time for a tire change,inform
my tires should be changed when,inform
tell me when to get my tires changed,inform
when is it time for a change in tires,inform
what is the timeframe for getting my tires changed,inform
tell me when i'll need new tires,inform
when will my tires need to be changed,inform
convert 200 us dollars to british pounds,question
how many japanese yen are in a us dollar,question
how much is 5 us dollars worth in canadian dollars,question
can you tell me what 100 british pounds equals in us dollars,question
what is the exchange rate between us dollars and japanese yen,question
whats the current exchange rate between usd and eur,question
what's the exhange rate between mxn and gbp,question
what is the current exchange rate between mxn and eur,question
what's the exchange rate between ils and usd,question
what is the usd mxn exchange rate,question
how many mexican pesos is a us dollar worth,question
how much is one us dollar in british pounds,question
whats the exchange rate for us dollars to british pounds,question
what is a british pound worth in mexican pesos,question
how many mexican pesos can i get for one us dollar,question
look up the rate of exchange between pesos and usd,question
find me the exchange rate between usd and cad,question
what is the exchange rate between euros and pesos,question
tell me the current exchange rate between cad and euros,question
what is the present exchange rate between usd and british pound,question
convert 20 yen to dollars,question
how many dollars can i get for 20 yen,question
how many dollars is 20 yen worth,question
20 yen is how many dollars,question
20 yen equals how many dollars,question
is $30 usd more or less in canada,question
"in canadian dollars, what is $30",question
what is the conversion of $30 in canadian dollars,question
can you please convert $30 usd to canadian dollars,question
how much is $30 usd in canadian dollar,question
on what day is our next free day,question
on what day is our next day off,question
what day is our next day off,question
is our next day off soon,question
do you know when our next day off is,question
when are we off work next,question
when is the next day we have off,question
when will our next day off be,question
are there any holidays coming and when,question
how many holidays are there and when is the next one here,question
for the holidays when is the next one we do here,question
what holiday is next and when,question
how long before the next holiday here,question
what's the wait period until the next day off,question
when will my next vacation day be,question
how long do i have to wait to get a day off,question
when's the next day off,question
how many days left until the next day out of work,question
tell me the next holiday,question
tell me how long until the next day off,question
i got to know how long until the next day off,question
i wanna know how long until the next day off,question
i need to know how long until the next day off,question
i wanna know the next holiday,question
let me know how long until the next day off,question
i wish to know the next holiday,question
i must know the next holiday,question
i would like to know the next holiday,question
find the next holiday,question
when is the soonest holiday,question
turn volume up to 4,directive
adjust volume setting to 4,directive
keep volume at 4 all the time,directive
put volume setting on number 4,directive
please make sure the volume stays at 4,directive
put the volume to 4,directive
volume to 4,directive
turn down your speaker,directive
decrease your decibel level,directive
be more quiet,directive
please lower the sound,directive
speak up,directive
not so loud,directive
quieter please,directive
increase the volume,directive
turn up the volume,directive
speak louder please,directive
please lower your volume,directive
louder please,directive
turn down the volume,directive
can you speak quieter,directive
turn to volume 4,directive
set 4 as the volume,directive
turn volume to 4,directive
volume 4 set,directive
volume set to 4,directive
i can't hear you and need you to turn up the volume,directive
turn up your speaker volume,directive
can you speak louder,directive
can you turn up the volume for your speaker,directive
what's the most i can charge on my card,inform
how much do i have available on my visa card,inform
what is my visa credit limit,inform
how much of a credit limit does visa allow,inform
is there a substantial credit limit on my visa,inform
as my visa got a high enough limit on it,inform
what is my credit max,inform
what is my credit card spending limit,inform
what's my daily spending limit,inform
tell me my credit limit,inform
how much credit do i have on my discover card,inform
do i have a monthly spending limit,inform
what's the limit on my discover card,inform
is there a spending limit,inform
what is my credit limit on my discover,inform
what's my spending limit on my discover,inform
how much is my maximum to spend on credit cards,inform
what's my discover credit limit,inform
how much can i use on my visa,inform
my visa has what limit,inform
tell me my visa limit,inform
look up how high my visa limit is,inform
what is the limit on my visa,inform
what is my state bank of india card credit limit,inform
calculate the limit i have available for spending on my natwest card,inform
tell me my hsbc card credit limit,inform
what's the spending limit on my lloyds card,inform
i need you to tell me the credit limit for my republic bank card,inform
how high is my credit limit,inform
i want to know my credit limit,inform
is the resataurant busy at 5:00 pm,question
how busy is the cafe at 7:00,question
would tio's be crowded at 7,question
can i get a table for four at 8:00,question
is the friday's full after 4,question
how long is the wait at fridays,question
is the mexican place crowded at night,question
are cool people at the bar at 9:00 pm,question
what is the best time to go to get a burger without a line,question
how long before i can eat at chic fil a,question
how long to be seated at carrabas,question
is the wait at pizza hut long,question
is the breakfast place full in the mornings,question
is the wait more than an hour at the italian place,question
tell me how busy red robin is at 5 pm,question
i wanna know how busy denny's is at 5 am,question
i need to know how busy denny's is at 6 am,question
how busy is red robin around 5 pm,question
so how busy is the outback steakhouse at 5 pm,question
tell me mr joes pizza average wait time,question
is mr joes pizza available for a seating,question
does mr joes pizza usually have a long wait,question
can you find out the waiting times for mr joes pizza,question
what's the typical wait time for mr joes pizza,question
how busy is cheesecake factory right now,question
how long is the wait at cheesecake factory,question
how long will i have to wait at cheesecake factory,question
is cheesecake factory busy right now,question
check how busy cheesecake factory is,question
is there a long wait at chili's around 5:00,question
i'm struggling to remind myself the pin number to my card,inform
i'm having trouble remembering the pin number to my card,inform
the pin number to my card has been forgotten,inform
i don't remember the pin number to my card,inform
i do not recall the pin number to my card,inform
i would like to change the name on my checking account,inform
i would like to change the name on my credit card account,inform
i would like to change the name on my first hawaiian bank account,inform
i would like to change the name on my first bankcard account,inform
i would like to change the name on my capital one account,inform
change the pin on my savings account to 1234,inform
i want to change my savings account pin to 1234,inform
make 1234 a new pin for my savings account,inform
make 1234 the pin on my savings account,inform
can you make 1234 the pin for my savings account,inform
make my pin 1234 for my checking account,inform
go my to checking account and switch my pin to 1234,inform
access my checking account and update my pin to 1234,inform
correct my account pin to 1234 on my checking account,inform
modify my account pin to 1234 on my checking account,inform
tell me the pin number for my checking account,inform
please give me the pin number for my checking account,inform
i need the pin number for my checking account,inform
does my checking account have a pin number,inform
what's the pin number for my checking account,inform
change the code of my savings account to be 1234,inform
alter the pin on my savings account to be 1234,inform
what exactly is my pin,inform
how do i change the account pin number for me,inform
please tell me how do i change the account pin number,inform
good speaking to you,farewell
it was really awesome to talk to you,farewell
it was great to speak with you,farewell
it was great to talk to you,farewell
bye bye then,farewell
it was very good to talk to you,farewell
good bye then,farewell
bye,farewell
regards,farewell
catch you later,farewell
"great talk, thanks",farewell
later,farewell
goodbye,farewell
see you later,farewell
"enjoy your day, goodbye",farewell
thank you goodbye,farewell
"have a good day, bye",farewell
that will be all have a nice day!,farewell
"i enjoyed talking to you, bye",farewell
it was great talking to you,farewell
nice seeing you bye,farewell
it was nice to chat,farewell
it was a pleasure talking to you,farewell
ok good chatting goodbye,farewell
thanks bye bye!,farewell
"that's all i need, i'm going now",farewell
"talk to you soon, bye!",farewell
"thanks for your help, goodbye!",farewell
good bye,farewell
signing off,farewell
why is my bank account locked,complaint
how do i unlock my bank account,complaint
can you unlock my bank account,complaint
how did my bank account get frozen,complaint
can you help me unlock my bank account,complaint
call my bank and ask them why my account is frozen,complaint
check with my bank to see why my account is frozen,complaint
do you know why my bank account is frozen,complaint
why did my bank place a hold on my bank account,complaint
are there any problems with my bank account,complaint
did someone who is unauthorized try to get into my bank account,complaint
how can i unfreeze my bank account,complaint
why is there a stop on my deposit account,complaint
why can't i use my money market account,complaint
why is there a delay on my checking account,complaint
why is my checking account not working,complaint
what could cause a hold on my savings account,complaint
what caused a hold on my us bank account,complaint
can you check and see why us bank put a hold on my account,complaint
why does us bank have a hold on my account,complaint
reasons that us bank would place a hold on my account,complaint
check to see why us bank placed a hold on my account,complaint
"is there a problem with my account, it appears to be blocked",complaint
"what is up with my account, why is it blocked",complaint
there seems to be an issue with my account,complaint
can you help me unblock my account,complaint
"can you check what the problem with my account is, it seems to b e blocked",complaint
is there a reason you put a hold on my chase account,complaint
why can't i access my chase account,complaint
how come my chase account has a hold on it,complaint
i want to report fraudulent activity on my navy federal card,complaint
i would like to report fraudulent activity on my chase card,complaint
i need to report fraudulent activity on my usaa card,complaint
i have to report fraudulent activity on my bank of the west card,complaint
i have to report fraudulent activity the bank of america card,complaint
i seem to have a purchase that i didn't make from olive garden on my account,complaint
my online bill has some items that i didn't purchase from penneys,complaint
my account shows a transaction that i didn't make from foot locker,complaint
my bill shows a purchase from payless shoes but i didn't buy anything,complaint
i have some charges on my account from old navy that aren't mine,complaint
this charge is bs,complaint
i have a bogus transaction from amazon on my account,complaint
i have a fraudulent buy from dave's video on my account,complaint
i have a crap transaction from guitar center on my account,complaint
i think this transaction is bogus,complaint
i don't remember buying this,complaint
i have a bs transaction from ebay on my account,complaint
i've got a fraudulent purchase from kayak on my account,complaint
do i have a fraudulent transaction on my account,complaint
i'm pretty sure i have a fraudulent transaction on my account,complaint
there's a false charge on my account from mcdonald's,complaint
i think there's a fraudulent charge from mcdonald's on my account,complaint
i think someone jacked my bank account,complaint
i saw suspicious activity on my bank account,complaint
someone else used my account to buy stuff from mcdonald's,complaint
there's a messed up transaction on my account from mcdonald's,complaint
i saw a fraudulent transaction,complaint
i have a false charge on my account from mcdonald's,complaint
who do i contact to report fraud on my visa,complaint
there has been unauthorized use of my visa,complaint
i would like it if you would turn the bedroom lights on low until i'm finished reading,directive
i need you to turn the bathroom lights on,directive
set the ceiling fan to low,directive
start the dishwasher,directive
turn on the tv on channel 6,directive
turn on the microwave for 3 minutes,directive
"on the tv, turn on",directive
set the tv on,directive
how is the temperature at ac,directive
the tv turn it on,directive
oven set it to 350,directive
the temperature at ac is what,directive
tv turn it on,directive
350 set the oven,directive
the oven be set at 350,directive
turn the oven to 350,directive
"at ac, what's the temperature like",directive
ac temperature is at what,directive
turn on the tv,directive
what is it like the temperature at ac,directive
"to 350, set the oven",directive
please turn the lights down low,directive
can you adjust the lights down,directive
i want the light less bright please,directive
make the lights darker,directive
please set the oven to 350 f,directive
please set the temperature to 70 f,directive
set the oven temperature to 350,directive
i need the temperature set at 70 f,directive
turn up the oven temperature to 350,directive
i really need you to find me a hotel with good reviews in phoenix,directive
i wanna book a place to stay in phoenix from the 5th to the 9th of march,directive
i wanna find a hotel with good reviews in phoenix,directive
i want a hotel in phoenix near chase field from january 4th to the 8th,directive
i would like to book a place to stay in phoenix from the 5th to the 9th of march,directive
i need a hotel in phoenix near chase field from january 4th to the 8th,directive
i need a hotel room that is big enough for eleven people from march 10th to the 15th in phoenix,directive
i must get a hotel in phoenix near chase field from january 4th to the 8th,directive
go ahead and find me a hotel with good reviews in phoenix,directive
find me a hotel with good reviews in phoenix,directive
i need you to find me a hotel with good reviews in phoenix,directive
get me a hotel in phoenix near chase field from january 4th to the 8th,directive
i need to get a hotel in phoenix near chase field from january 4th to the 8th,directive
please book me a place to stay in phoenix from the 5th to the 9th of march,directive
i need to book a place to stay in phoenix from the 5th to the 9th of march,directive
i really gotta book a place to stay in phoenix from the 5th to the 9th of march,directive
i need to get a hotel room that is big enough for eleven people from march 10th to the 15th in phoenix,directive
can you find me a reputable hotel in honolulu,directive
"i want a hotel with good review in honolulu, can you find one",directive
find for me a hotel with great reviews in ho chi minh,directive
i need your help to find a good reviewed hotel in washington,directive
can you find me a good reviewed hotel in japan,directive
i need a hotel between january 1st through 3rd in jacksonville near the stadium,directive
find me a place to stay in jacksonville near the stadium from january 1st through 3rd,directive
book me a hotel in jacksonville near the stadium from january 1st to 3rd,directive
id like a room in jacksonville near the stadium between january 1st to 3rd,directive
find me a room near the jacksonville stadium between january 1st through january 3rd,directive
get me a hotel room big enough for 4 people from may 3 to may 5 in boston,directive
i'm travelling to boston on march 2 until march 4 please make a hotel reservation for me,directive
i need a hotel room for 4 people from may 3 to may 5 in boston,directive
pull up the map and show my location,question
where am i currently,question
where is my current location,question
what's my map location,question
find my current location,question
please tell me the current location,question
i want to see my location on the map,question
what's the location where i am,question
can you tell me my current location,question
where am i located on the map,question
where am i currently located,question
show my location on the map,question
i am currently located in what town,question
my current location is what,question
give me my location,question
tell me where i am,question
whats my location,question
show my position on the map,question
where is my location,question
current location please,question
display my location on the map,question
where am i,question
find out where i am on the map,question
where am i on the map,question
show me where i am on the map please,question
open map and pin point my location,question
show me my location,question
what could help me locate myself,question
i need assistance with my current location,question
where would i search for my location,question
what is the weather,question
current weather,question
tell me the weather,question
what's the weather like today,question
what is the weather like,question
show me what the weather is like,question
let's take a look at the weather,question
how is the weather looking in seattle,question
how's the weather in seattle,question
what is the state of the weather in seattle,question
what is the weather forecast looking like for seattle,question
what are the weather conditions like in seattle,question
what is the weather doing now,question
what kind of weather can i expect now,question
tell me what the weather is looking like,question
how is the weather,question
can you tell me the weather forecast,question
could you tell me what the weather is in austin,question
what is the weather doing in austin,question
what about the weather in austin,question
how is the weather in austin,question
what is happening with the weather in austin,question
how is that weather,question
how does the weather feel,question
need to know the weather now,question
give weather update now,question
want to know the weather,question
tell me the weather for today,question
what is the current weather like,question
las vegas weather today,question
tell me what my federal taxes amount to,inform
what taxes do i owe,inform
lets talk about what my federal taxes look like,inform
what taxes will i owe from my income,inform
whats the total of my taxes,inform
what do my federal taxes look like,inform
how much are the taxes on my income,inform
please share my federal taxes total with me,inform
how much in taxes will i owe,inform
what do my state taxes look like,inform
whats the total of taxes from my income,inform
tell me how much my state taxes amount to,inform
whats the total of my federal taxes,inform
look up how much my state taxes are,inform
talk to me about the total of my state taxes,inform
what am i paying in taxes,inform
what is the total of my state taxes,inform
how much do i owe the irs,inform
how much do i pay the irs,inform
do you know my state tax total,inform
what's the amount of taxes for my income,inform
how much are my taxes for my income,inform
i pay how much of taxes with my income,inform
how much is my state taxes,inform
i need the data and price from my state taxes,inform
do you know the price for my taxes in income,inform
what is the amount of my state taxes,inform
what is the price of my state taxes that i owe,inform
do you know the total for taxes for my income,inform
what should i squirrel away to pay in taxes,inform
i must pay verizon what minimum amount on my bill,inform
what is the lowest amount i must pay on my verizon bill,inform
"at a minimum, what must i pay on my verizon bill",inform
what is my minimum verizon bill payment,inform
"what must i pay, at a minimum, on my verizon bill",inform
what's the least i can pay this month,inform
what is my amex minimum payment,inform
what's the minimum payment,inform
what is my minimum payment and when is it due,inform
is there a minimum payment i can make,inform
what is the lowest amount i can pay for my cellphone bill,inform
what is the lowest amount i can pay for my insurance bill,inform
what is the minimum i can pay on my credit card bill,inform
what is the lowest amount i can pay for my medical bill,inform
what is the minimum i can pay on my phone bill,inform
what is the minimum i can pay on my insurance bill,inform
what is the minimum i can pay on my electric bill,inform
what is the minimum i can pay on my gas bill,inform
what is the lowest amount i can pay for my hospital bill,inform
what is the lowest amount i can pay for my car bill,inform
what is the minimum i can pay on my cell phone bill,inform
what is the minimum i can pay on my water bill,inform
what is the minimum i can pay on my heating bill,inform
tell me the minimum i can pay on my utilities bill,inform
what is the minimum amount i can pay on my gas bill,inform
do you know the smallest amount i can pay on my water bill,inform
look up the lowest amount i can pay on my electricity bill,inform
what is the minimum payable amount for my rent bill this month,inform
what is the minimum payment on my water bill,inform
"if i wanted to spend the lowest for my electric bill, then how much would it be",inform
set whisper mode to off,inform
switch off whisper mode,inform
switch whisper mode off,inform
turn whisper mode off,inform
"whisper mode, please",inform
please start whisper mode,inform
switch over to whisper mode,inform
leave whisper mode,inform
revert from whisper mode,inform
whisper mode must be left,inform
change from whisper mode,inform
help to turn on whisper mode,inform
turn on whisper mode,inform
whisper mode,inform
start whisper mode,inform
go to whisper mode until this movie is over,inform
go to whisper mode until i say to go back to normal,inform
go into whisper mode until the plane lands,inform
go to whisper mode for one hour,inform
go to whisper mode until my morning alarm goes off,inform
make saound function operate in whisper mode,inform
change audio settings to the whisper option,inform
change audio to whisper mode,inform
i want to only use the whisper sound,inform
change sound setting to whisper,inform
change to something that's not whisper mode,inform
cancel whisper mode,inform
get out of whisper mode,inform
"whisper mode, stop",inform
stop whisper mode,inform
stop what you're doing,directive
this process needs to stop,directive
stop this process,directive
"that was a mistake, undo that",directive
ignore the previous command,directive
forget what i told you to do,directive
please cancel the last input,directive
please stop the current process,directive
can you end the current process,directive
just stop talking,directive
please stop talking,directive
"stop, just stop",directive
you can stop talking ai,directive
